balance_id,company_id,year,month,cash,inventory,accounts_receivable,fixed_assets,accounts_payable,short_term_debt,long_term_debt,equity
5787,5,2023,1,629898,205938,206003,2341935,82313,222293,946151,3465088
5788,2,2023,12,234464,286667,285766,1349951,178609,288960,656663,4383035
5789,4,2025,10,119900,227059,157909,1390358,298982,155469,1457844,4533956
5790,3,2023,11,370043,385609,219048,2894869,287148,57360,1234591,1903887
5791,3,2024,5,154805,100870,208948,2780213,90081,260567,392458,3956194
5792,4,2025,11,180444,473417,394553,2053610,64377,198202,1272885,2067353
5793,2,2023,5,900092,377334,391430,1263279,190852,150455,1598005,3905457
5794,1,2022,6,798768,453222,109200,341958,121890,109405,1504199,4717793
5795,5,2022,9,543999,174453,162806,511300,74507,180210,397536,4358690
5796,3,2022,4,349371,439950,200873,2725506,123513,99511,1657673,3222769
5797,2,2024,1,501602,183204,108931,870913,249826,129034,1180073,4641622
5798,4,2025,10,499207,72027,156327,926585,241718,114811,1825385,3909160
5799,5,2022,8,556231,132306,189125,1797705,214369,216020,982011,3828179
5800,1,2025,1,499319,102933,315422,1258764,285576,397893,1078972,3048046
5801,5,2021,11,685492,405203,96380,1075079,280831,134915,1922508,3789952
5802,2,2022,8,367029,435201,208879,1031562,247368,222096,329995,3669230
5803,1,2022,6,356794,335258,73222,2642180,76190,248466,1226271,3637443
5804,4,2025,10,186198,256138,374287,1771008,114173,247616,401007,3021689
5805,1,2021,2,511279,465095,71176,1533470,128881,233464,930046,3711475
5806,5,2024,2,652257,399159,160997,2738395,161988,250083,331304,3759451
5807,3,2021,2,251325,254088,77726,2794745,54486,220772,202499,2034187
5808,2,2024,2,818198,322483,76787,2513549,279514,206946,359976,3768094
5809,2,2023,3,844891,83336,295965,1369066,220069,323455,369420,4817666
5810,2,2022,5,955052,195319,344065,1111651,221402,312615,1066533,993788
5811,4,2021,7,671865,333504,139732,2068166,199061,322971,1293064,2789062
5812,1,2025,2,975238,107307,318686,1385068,178454,162492,505424,3401426
5813,5,2023,3,144893,415752,329035,1981391,204704,266617,1332458,3736589
5814,5,2022,10,726238,114794,152676,2572350,61995,263467,1184406,3509972
5815,3,2023,12,195002,336228,324535,2226621,140842,196428,1801010,3401127
5816,4,2022,2,654711,73005,209914,849129,262657,179512,1473077,4285976
5817,2,2025,10,648436,94896,245797,2787964,280749,266293,1916638,4514170
5818,2,2022,5,160313,184687,268120,2761083,91177,75998,1674114,1150667
5819,1,2024,3,130744,333723,55430,752453,233366,302458,1754267,588069
5820,3,2022,5,682299,365052,134650,1862611,89604,258232,1674517,3791354
5821,2,2024,10,231371,328135,64964,1744075,129782,233329,909185,4626201
5822,1,2023,11,900936,498761,273800,360415,245106,118084,1764025,1695202
5823,1,2023,2,591879,200949,243950,1139793,110513,78017,1254381,2991663
5824,3,2024,8,636612,195005,332560,825015,178769,200105,1470937,3098431
5825,5,2021,6,925375,161824,389841,559410,156179,328789,616276,1770764
5826,4,2023,4,938507,324870,79033,774667,98842,261373,972078,4174437
5827,5,2022,5,339524,436992,100071,915454,262377,68949,1404709,3241456
5828,2,2021,12,178604,380410,203543,2388739,156464,122422,1760012,1101633
5829,4,2022,10,247106,254641,166998,885819,191599,120438,497643,2325495
5830,2,2025,9,138981,87015,303038,1601076,123690,127307,1142318,3026192
5831,2,2023,9,864795,309550,389994,412358,89332,175426,1808245,2738308
5832,2,2021,8,105405,128843,394633,635997,197837,106511,458174,970990
5833,2,2025,9,945703,439975,183868,1054665,203231,227383,1268731,2521392
5834,2,2022,11,305436,233451,112350,1781475,223369,144869,1853160,3539209
5835,5,2021,6,532808,95565,245565,1578341,278260,59220,1445604,1866617
5836,4,2022,10,453600,269964,310388,2662258,295978,226839,1606128,1136764
5837,2,2023,10,652229,359724,399581,2249231,84001,130862,491952,1979701
5838,5,2025,1,764310,334969,350272,2037796,103418,123133,1495736,805750
5839,4,2022,10,464041,107860,264646,1724925,87731,230364,323741,2954097
5840,3,2024,7,743805,176709,170169,2710111,230188,121338,845647,4603274
5841,1,2023,12,445905,127159,377771,606095,99165,278279,1762922,3202335
5842,2,2025,7,774816,413450,112907,1352843,210997,189859,277563,1433191
5843,2,2023,8,918908,160591,399933,2048629,179226,119565,975398,2640400
5844,4,2023,1,868104,410416,257831,746791,195339,211360,941074,1573441
5845,3,2023,7,764968,230116,173010,2196007,287266,132285,782116,1685414
5846,2,2022,8,258626,344400,100163,735866,138103,314476,1578282,4621456
5847,1,2025,5,278386,168118,385707,1179382,279932,56773,1730438,4002303
5848,5,2021,4,823395,245633,264548,1722384,179091,383192,1967666,2565801
5849,4,2022,7,398841,351643,142632,2308124,181070,101439,1250574,3272244
5850,4,2024,1,650401,200283,388876,2166553,288791,204232,1848654,3714552
5851,3,2023,4,956210,191519,155340,1111131,254068,288621,348115,2034810
5852,4,2022,12,511492,336447,257888,1938260,74206,345104,1645315,1465764
5853,2,2022,3,203632,181996,166626,2200502,228486,295501,1499449,4177140
5854,4,2024,6,524752,372410,55980,2404272,294772,287047,990870,2548640
5855,3,2025,9,945174,484760,162188,2137248,82640,80138,627173,3843157
5856,5,2021,5,427165,170229,319648,568641,228627,51357,1702904,4599390
5857,1,2022,8,810328,492781,183142,2210188,56507,334519,1032343,4661631
5858,4,2024,10,966255,487335,179047,1400150,241148,309981,1197682,1959671
5859,1,2022,10,415121,465826,199617,430575,195361,333858,1106680,2841413
5860,1,2024,4,702851,315146,154820,2735093,226811,323993,551823,4530276
5861,2,2021,4,954203,446908,341095,2006097,236569,250421,1344837,1297785
5862,2,2021,4,172088,158255,355600,708320,203632,392717,1331294,3096708
5863,1,2025,7,735430,186067,256554,1361381,206851,117989,1784789,3932198
5864,1,2021,7,367033,184323,384326,2576651,191495,219173,1468883,4114062
5865,5,2023,3,182984,457715,320916,2998337,258053,347923,1963827,1832589
5866,2,2021,9,874128,464880,160182,2891947,113505,381319,789310,2355729
5867,1,2024,10,170318,185217,349824,2645729,115601,195270,507652,2283153
5868,2,2022,3,735922,301499,94106,1206245,282256,152463,1183660,1678948
5869,4,2023,11,402237,215509,153987,1090811,176118,162431,307948,1260706
5870,1,2025,2,720194,425758,54376,1435159,139859,174706,773117,4327929
5871,5,2022,8,805857,451694,122019,1024035,152704,251055,1963167,1120667
5872,1,2023,3,743435,115647,68403,706122,97355,172774,1515494,4943004
5873,5,2025,10,839637,341784,218421,1290914,171823,252899,320757,4935384
5874,4,2024,5,565904,181950,80782,2723544,177383,212211,707299,1411918
5875,1,2025,9,252243,386002,236791,500679,283111,182056,1888100,4137796
5876,3,2021,4,823713,97571,100410,1109787,274024,205656,1578564,4173544
5877,4,2023,1,344636,263052,218391,747878,256269,212278,1845166,2529495
5878,2,2022,11,733003,198959,188759,2308047,213379,385289,1332480,2368375
5879,1,2023,11,640919,60484,196583,1351603,129052,241539,780816,4131522
5880,3,2023,2,137874,316399,199107,1197835,144160,173937,744582,2847718
5881,4,2024,7,711193,430285,376122,1012320,184504,237845,466590,2887539
5882,3,2024,2,689225,215841,387456,1507684,247226,232408,280059,713083
5883,1,2025,10,993233,289282,140715,1894779,250637,235002,985940,4774540
5884,5,2024,9,383790,402820,350747,2120435,90723,118160,315614,672140
5885,1,2023,11,133747,114638,132930,2935174,74391,198917,1157421,2945993
5886,2,2022,8,843650,401232,104383,2037243,81354,76935,844910,3018221
5887,4,2025,8,996590,334864,304378,2868007,200249,179853,982647,2309662
5888,5,2024,8,774125,87792,67124,2212217,80756,234445,1857629,1748283
5889,3,2024,11,709793,262902,353533,1113507,60963,232592,1157330,1499915
5890,4,2023,4,447562,249161,345361,816946,254007,341545,1554916,4687674
5891,3,2025,9,323707,82575,170539,2968569,162274,368808,543783,1519041
5892,3,2023,2,751942,380843,394578,2454555,239577,223775,1702514,2853900
5893,3,2025,1,275715,323910,233727,1502736,114546,398856,1554876,4851523
5894,4,2024,11,997275,131739,347224,738369,95664,173227,310392,1992130
5895,3,2023,4,889718,494870,279792,2784283,114840,239919,968583,3405167
5896,5,2022,12,404700,423344,76243,427980,150607,361672,577716,2474340
5897,5,2021,4,639956,260127,195127,762590,107557,230391,1604342,3932352
5898,5,2021,7,731998,261574,212765,2932238,121309,266525,465195,1766774
5899,5,2024,6,169507,228260,107776,560935,117010,144694,1910786,2304497
5900,3,2022,12,112113,210277,158018,2499750,250324,125815,1789731,1203822
5901,2,2022,2,411837,472158,259634,1762386,96371,133189,365724,2216160
5902,2,2023,1,111343,206666,111672,695512,236821,52137,1784004,1286595
5903,2,2023,7,707226,272348,252275,2424204,224492,216779,860256,899817
5904,1,2023,10,607683,336011,202230,878808,121323,316155,1135068,3186279
5905,3,2025,10,127130,177085,74326,1278278,185808,324062,780321,4305317
5906,1,2022,2,773431,329479,197660,1922540,274076,183414,1759824,1275838
5907,3,2024,11,830200,278985,262121,2607660,231194,388484,765809,3998033
5908,1,2021,11,553599,416808,393727,1679340,147390,385495,1259038,2869390
5909,2,2022,12,126903,119800,247091,489188,132390,340991,776493,3038105
5910,1,2021,5,522174,214073,247928,1136018,278333,56316,559057,887299
5911,3,2023,5,854914,119957,348695,561421,267446,64570,1761359,4668082
5912,5,2025,7,101344,151857,161036,494057,275070,88434,1212130,3144043
5913,5,2021,3,459275,438412,131800,1964670,180317,304937,1506511,2904606
5914,2,2024,10,897155,262187,191898,455714,197146,354598,1933876,2573991
5915,3,2023,1,324975,220044,294047,2615675,82246,213183,499342,857178
5916,2,2025,12,599409,71986,55913,1094638,80310,89395,913276,4252241
5917,3,2024,10,256182,468212,194791,2849483,75181,97673,760742,1770568
5918,2,2021,1,158628,351629,234131,830894,108630,109240,373064,1335130
5919,1,2025,11,560549,247271,95960,2241369,67955,377848,822784,4431612
5920,2,2024,11,873256,100210,50501,853304,108326,205302,948369,755660
5921,5,2023,7,685597,237146,100980,2773306,85896,287741,982226,3915799
5922,2,2023,2,864188,196400,215259,907825,93241,62715,1609241,4007436
5923,5,2023,12,647940,112942,215756,2632375,127860,259162,716507,1189481
5924,3,2025,4,444497,158818,244793,1084858,237917,372146,1082101,1223430
5925,1,2025,11,607555,492507,240036,641917,147298,80954,878868,1397001
5926,1,2021,10,617934,448766,278415,2220480,118205,179436,1974546,2232730
5927,3,2021,7,183775,498528,327764,1122280,144764,326391,1339518,952934
5928,2,2025,2,291956,126467,130833,334432,213539,219309,513284,634326
5929,1,2021,3,109183,462415,280211,1247159,135366,266287,1785081,1195784
5930,5,2022,2,970472,406952,100154,1410727,290211,73161,753286,3377982
5931,3,2022,8,159747,354369,132025,2467289,220934,220355,976045,3118139
5932,2,2021,8,647050,192708,238612,996107,110772,288809,217301,784839
5933,2,2023,2,715679,154418,348719,351321,206314,198405,280260,3072263
5934,3,2022,1,267005,312945,377354,1709477,116846,372063,1385850,3983948
5935,2,2024,12,566038,264715,367146,1772361,196845,382313,1652345,1879992
5936,5,2022,10,313260,323303,124638,1597639,126386,375291,512537,3816628
5937,1,2021,3,755886,180426,100991,1689946,150675,256062,1530370,3952009
5938,1,2025,9,370693,424038,235789,942839,180475,197860,600374,820352
5939,2,2023,2,940835,397664,377886,2366741,219862,194768,1093129,1648803
5940,4,2024,7,477101,58813,372349,439392,61594,330458,1073861,4748473
5941,4,2025,6,359510,282524,245696,1380733,273395,128817,364354,2266954
5942,5,2022,10,243477,323014,152655,1024603,73569,310303,713195,1665982
5943,4,2025,3,597979,385311,239321,2160256,125320,50247,928547,2562807
5944,2,2024,12,543867,123102,340316,2324729,159682,330463,1352923,4510896
5945,3,2022,3,393545,257842,354340,571439,280417,244666,1912235,2793199
5946,5,2024,3,814124,274751,244421,2256196,233495,188101,800244,2101449
5947,5,2024,5,581238,214417,165710,2430321,131356,51073,1241237,2569421
5948,1,2024,3,194384,259070,143081,1850610,259918,161153,885567,3563986
5949,4,2021,12,145452,222391,206209,2804527,92720,66084,1024926,4228756
5950,4,2023,3,726144,323535,128215,2610322,195572,268104,799363,4936315
5951,4,2024,10,653312,386767,53597,1830791,83313,130041,301145,901349
5952,4,2024,2,592077,378909,260917,2523726,226837,171626,1379880,3255904
5953,4,2024,3,929639,163505,368164,2697599,257981,53450,857467,769243
5954,2,2023,7,140627,144980,175314,582929,289210,103680,859428,2986056
5955,3,2021,8,415781,242365,92100,1357885,181076,394924,783167,2504138
5956,2,2021,11,693138,405460,126486,2067654,161306,215859,525282,3073646
5957,4,2023,11,781484,294663,297444,1986943,235343,130276,1398170,4783323
5958,2,2025,4,610164,402738,211897,2218608,278109,278663,1353683,2724607
5959,2,2023,9,663759,223457,367927,1244044,288646,113162,1564125,1250483
5960,4,2024,11,595311,288236,128647,2159496,110561,142427,1170339,4603031
5961,4,2021,6,369177,267909,109674,2930271,101345,345608,1495548,3545606
5962,3,2023,1,431249,363962,328544,1761332,120049,214666,339189,3559579
5963,1,2024,7,251444,490288,396131,1444711,268080,62317,1933933,1820098
5964,4,2021,7,375197,374174,348880,2305885,66055,176652,431784,1189230
5965,5,2024,3,139134,343448,270106,761567,125041,267481,1145500,4738540
5966,4,2023,7,214287,168880,229762,891712,202269,272380,740189,2693156
5967,5,2024,5,331498,243485,258915,1498868,252413,213579,1791619,1050645
5968,3,2023,12,461486,122630,218999,2167773,196099,174254,509716,4969069
5969,1,2024,5,380287,375603,325679,526485,225316,373571,1915493,1039323
5970,4,2021,5,826917,110340,119882,2372403,282437,109893,224914,4713793
5971,3,2022,9,530561,286581,378345,1501642,274096,171308,1101303,2920156
5972,2,2025,9,299610,456896,97736,342453,283849,377347,1066191,4890993
5973,4,2023,3,330641,189675,57850,1831575,255096,148700,1772233,2418515
5974,3,2021,3,347749,93414,221141,2491456,247384,182272,1646624,4744649
5975,3,2023,4,821406,423226,265463,2008790,216911,148814,1363515,547561
5976,1,2021,6,448311,335252,175374,535268,177164,91285,943689,4922920
5977,2,2024,3,339495,484629,269764,2098051,281866,96726,393014,2212806
5978,4,2023,1,329199,144409,343815,2525727,59115,330842,1628038,1205559
5979,2,2023,12,515026,421052,248736,1483327,194296,68938,1778909,4646054
5980,5,2025,3,280670,498008,150965,1199680,122864,95587,1702360,2483195
5981,2,2025,6,283769,136370,218553,445638,258827,324511,1021054,2978688
5982,4,2021,12,556986,268026,169318,1068265,206381,69775,1932458,4846277
5983,5,2025,10,941513,215037,209167,2969756,257847,372880,673758,4827423
5984,2,2025,4,190661,466363,310087,638518,90355,310278,1560274,3339424
5985,1,2021,2,585848,291964,259970,2315796,169523,183951,1152814,1424808
5986,2,2023,5,286261,174658,66530,1595580,152623,366189,1183247,1119953
5987,2,2022,11,115682,457458,398759,2671110,221620,115878,1917401,1053974
5988,5,2024,3,834318,355682,116217,732438,260978,298165,1331802,3670304
5989,3,2025,5,550566,354733,261845,833540,251112,185462,869877,3401855
5990,5,2023,9,804419,442762,82661,1170096,148444,222812,985207,4737442
5991,5,2022,10,271681,424838,66994,1422153,249144,399421,657002,3707494
5992,1,2023,4,611838,482931,164967,834356,71446,227686,1614618,4015284
5993,3,2025,4,700862,402896,104891,1780678,63285,151815,1436282,699432
5994,3,2023,8,514871,391249,126724,356346,173105,393755,285132,783423
5995,2,2023,4,787343,210638,294407,1234448,289035,253842,382695,1281406
5996,5,2024,2,691760,226204,370204,613255,130396,190228,432365,1801895
5997,3,2023,9,522617,486167,116500,2227793,211864,389599,1689593,2741426
5998,2,2021,7,379631,488898,165797,2799472,163686,100687,1208623,2189538
5999,4,2022,6,805627,114248,123057,456436,258236,396638,1125045,1733716
6000,3,2025,3,724313,55138,152308,1203636,205172,100240,1513301,2024340
6001,4,2023,12,968381,136444,238706,2747738,293240,238241,515077,1689231
6002,5,2024,8,192946,151960,260018,1026403,55881,372661,224453,1227167
6003,5,2025,12,804819,365493,173354,2942803,213309,157983,1186440,887743
6004,1,2024,6,501971,229657,390180,377088,179158,133225,344142,4023542
6005,4,2024,12,186255,129120,63321,616563,232483,321149,1591573,2935471
6006,5,2025,12,270245,466973,376095,2004556,221394,207696,1714559,2706194
6007,5,2024,2,389508,464266,78670,1170796,221388,366514,424434,4538598
6008,2,2025,7,450508,101929,309431,821625,57987,253145,214030,2913771
6009,3,2022,2,563784,120350,170658,2761316,297430,307243,1608918,657499
6010,5,2025,10,516137,336713,227488,2079436,281312,320763,567759,1272300
6011,1,2025,6,567574,183563,399382,2714747,99378,100648,1674973,911884
6012,5,2024,12,514190,493771,299174,1583182,295424,356659,415431,4811197
6013,2,2025,12,692438,289983,85402,2549173,103941,214882,328690,2222594
6014,1,2022,3,569531,62318,310617,842967,62786,243450,1589500,1882138
6015,1,2022,2,544979,283799,135000,1923460,297066,111800,1864318,1338999
6016,1,2022,3,816109,316015,146528,2027409,73128,339635,1175426,3192368
6017,1,2024,7,510330,470358,95073,2634469,58808,73123,590504,4019215
6018,3,2023,1,984224,337067,287197,2973154,171639,393592,880526,859794
6019,2,2023,8,681881,129445,135199,2768747,148741,294496,774411,4934422
6020,1,2024,12,365814,233516,263614,314517,156860,352114,1861566,3570744
6021,5,2023,2,577434,192620,289758,1957145,121269,181675,299565,4434346
6022,4,2022,6,799050,84254,142950,2366937,114246,373633,1893904,4452817
6023,2,2021,4,993331,485551,251259,2053486,61755,372868,1397650,2869925
6024,5,2025,12,688163,353167,57531,1943931,188340,368535,414796,3886370
6025,2,2023,11,709257,198125,313423,2880811,201653,139214,1836106,929053
6026,1,2025,12,110748,490896,146342,1589770,152778,313157,696497,1013164
6027,5,2023,6,423185,158319,321270,348477,194076,359485,646879,2936298
6028,2,2025,1,699125,355462,374571,2218358,193542,201976,1586918,772510
